Date,Commodity,State,District,Market,Minimum Price,Maximum Price,Modal Price,Temperature,Rainfall,Humidity
2024-02-25,Onion,Andhra Pradesh,East Godavari,East Godavari Main Market,22,27,25,18.949817272582944,14.1487833125414,55.249801119999304
2024-02-25,Cabbage,Maharashtra,Nagpur,Nagpur Main Market,16,19,18,27.750405576135915,6.060750541428699,65.03872514240332
2024-02-25,Banana,Tamil Nadu,Coimbatore,Coimbatore Main Market,43,57,51,15.210967017565217,14.660802154758176,64.17052836231795
2024-02-25,Brinjal,Andhra Pradesh,West Godavari,West Godavari Main Market,30,37,35,18.8768117247073,19.180565909573552,45.9742531223663
2024-02-25,Tomato,Maharashtra,Aurangabad,Aurangabad Main Market,23,26,25,25.419939516495475,8.589957912952089,59.285121296553484
2024-02-25,Cabbage,Tamil Nadu,Salem,Salem Main Market,19,25,22,26.22575811085479,1.7504491248742915,58.74348418288976
2024-02-25,Mango,Tamil Nadu,Madurai,Madurai Main Market,62,75,68,26.20736348860339,2.587879621939171,61.387249155574224
2024-02-25,Tomato,Telangana,Warangal,Warangal Main Market,23,26,25,21.550501295600135,11.939457324742897,69.710721333003
2024-02-26,Carrot,Telangana,Ranga Reddy,Ranga Reddy Main Market,37,42,39,21.756505034472006,1.901323942201878,65.53220316779826
2024-02-26,Banana,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,44,54,49,18.87700012624988,18.46398945871575,50.74128281673883
2024-02-26,Cabbage,Telangana,Warangal,Warangal Main Market,15,19,18,24.118890923853264,3.1317599488547154,63.49658070078528
2024-02-26,Carrot,Telangana,Medchal,Medchal Main Market,29,35,33,25.720899687356983,16.372209728860383,51.44138477182132
2024-02-26,Brinjal,Telangana,Ranga Reddy,Ranga Reddy Main Market,32,39,35,21.924220905986353,3.458847013640216,61.0665423086584
2024-02-26,Mango,Maharashtra,Pune,Pune Main Market,77,88,82,15.531566819159458,15.03510635392133,42.554372325588815
2024-02-26,Brinjal,Maharashtra,Aurangabad,Aurangabad Main Market,31,40,36,24.873225402775496,15.537517457171305,49.04926798129947
2024-02-26,Carrot,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,30,38,34,26.12594492808952,18.334627624346208,66.77562664410674
2024-02-26,Carrot,Maharashtra,Mumbai,Mumbai Main Market,25,31,29,24.79488206659992,2.115332441077502,46.75828236607169
2024-02-27,Brinjal,Telangana,Warangal,Warangal Main Market,25,31,29,20.716177762305193,14.635837058375436,53.651386037208596
2024-02-27,Brinjal,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,32,42,37,20.125618424998994,2.54375117486608,56.96727525548985
2024-02-27,Banana,Telangana,Nizamabad,Nizamabad Main Market,38,46,42,18.3599071220491,5.786258832878362,55.37304465397218
2024-02-27,Banana,Maharashtra,Mumbai,Mumbai Main Market,38,45,41,19.22413324164905,4.15799920056344,55.70724193000856
2024-02-27,Mango,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,62,73,68,16.863558906620952,18.572500531947874,65.32641189719394
2024-02-27,Onion,Andhra Pradesh,West Godavari,West Godavari Main Market,24,30,27,16.114795927329617,6.918078631212374,61.16889684742016
2024-02-27,Brinjal,Andhra Pradesh,West Godavari,West Godavari Main Market,26,32,30,19.753910160752113,14.904147509608773,50.14347542800317
2024-02-27,Tomato,Telangana,Nizamabad,Nizamabad Main Market,29,34,31,23.505981320059345,14.789013946113146,55.059379271014514
2024-02-28,Onion,Maharashtra,Nagpur,Nagpur Main Market,22,26,25,18.217713913103843,17.713898665181766,65.31920720885283
2024-02-28,Mango,Telangana,Warangal,Warangal Main Market,80,102,94,26.53031202378488,17.87077780348615,62.198442342428436
2024-02-28,Onion,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,28,34,30,21.576646198984204,4.651364505199449,55.06900137950174
2024-02-29,Carrot,Andhra Pradesh,Guntur,Guntur Main Market,41,49,44,16.149597992813433,5.121280907504948,54.653218618624244
2024-02-29,Apple,Telangana,Ranga Reddy,Ranga Reddy Main Market,117,144,126,24.923512936077834,3.353997777775648,46.573320665539526
2024-02-29,Mango,Karnataka,Belgaum,Belgaum Main Market,87,113,101,16.476280578215395,2.6578071520380853,65.88921004275096
2024-02-29,Tomato,Andhra Pradesh,East Godavari,East Godavari Main Market,19,25,23,27.41745495885076,14.649600943957788,60.367970522084605
2024-02-29,Onion,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,27,30,29,18.96708445276856,2.544903440341124,45.143319270003516
2024-02-29,Brinjal,Telangana,Hyderabad,Hyderabad Main Market,32,39,35,24.303352806543806,6.597832655546032,40.52917813236887
2024-02-29,Onion,Tamil Nadu,Madurai,Madurai Main Market,29,36,33,25.78945099866712,17.00190175645049,51.17896628737663
2024-02-29,Onion,Telangana,Nizamabad,Nizamabad Main Market,24,28,27,15.512116639586964,3.362660484590867,52.23257824212554
2024-03-01,Mango,Tamil Nadu,Chennai,Chennai Main Market,82,97,89,32.04474354561799,1.3855052785320066,45.1555732792296
2024-03-01,Mango,Karnataka,Mysore,Mysore Main Market,63,77,72,40.89758707917753,42.377136539899084,37.188972815469604
2024-03-01,Onion,Karnataka,Mangalore,Mangalore Main Market,24,28,27,32.63916899572734,33.04191886068455,40.5688066829597
2024-03-01,Onion,Maharashtra,Mumbai,Mumbai Main Market,28,36,33,31.781331256911354,17.395023808963806,32.551755063704334
2024-03-01,Mango,Maharashtra,Aurangabad,Aurangabad Main Market,78,94,85,39.49981982110005,22.1065946531749,37.02702000552051
2024-03-01,Potato,Karnataka,Hubli,Hubli Main Market,23,28,25,34.42128060604159,25.598744083321307,41.24482607314018
2024-03-01,Mango,Telangana,Medchal,Medchal Main Market,88,107,96,39.88515185409307,11.997659568893093,32.884259166931685
2024-03-01,Brinjal,Maharashtra,Mumbai,Mumbai Main Market,22,28,26,33.85199967163482,24.48088048090668,53.495507270226206
2024-03-01,Onion,Karnataka,Hubli,Hubli Main Market,31,36,34,38.86664526681478,45.417000473643554,51.053057124369516
2024-03-01,Potato,Tamil Nadu,Salem,Salem Main Market,21,27,25,29.711136475159115,28.11879645274128,55.450544318076126
2024-03-02,Cabbage,Tamil Nadu,Coimbatore,Coimbatore Main Market,21,26,24,35.327331630641666,32.75651487588721,51.39825055263416
2024-03-02,Cabbage,Tamil Nadu,Madurai,Madurai Main Market,18,20,19,34.69260157609889,27.02249768680912,51.10711112757603
2024-03-02,Cabbage,Karnataka,Hubli,Hubli Main Market,24,31,28,40.25281513296587,23.166266962266523,53.25468733306851
2024-03-03,Tomato,Telangana,Hyderabad,Hyderabad Main Market,19,23,22,34.63883006840494,0.5128223417256994,35.30873321819156
2024-03-03,Carrot,Telangana,Ranga Reddy,Ranga Reddy Main Market,29,36,33,35.62147598766263,15.00296617920035,34.886285663698125
2024-03-03,Tomato,Telangana,Nizamabad,Nizamabad Main Market,33,39,36,38.36273378287548,11.54093678602387,58.39550759263284
2024-03-03,Brinjal,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,33,43,38,34.941937593773446,15.453830018878396,43.35801020568571
2024-03-04,Potato,Telangana,Ranga Reddy,Ranga Reddy Main Market,15,18,17,28.95968097399589,19.225382873317404,52.82794986000816
2024-03-04,Banana,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,44,52,47,32.92947509115001,3.778448814689911,55.04336238822105
2024-03-04,Brinjal,Telangana,Warangal,Warangal Main Market,25,28,27,34.13859802412189,38.901109342462576,34.77394244382985
2024-03-04,Cabbage,Maharashtra,Aurangabad,Aurangabad Main Market,22,25,24,28.334918342718776,20.697614155572925,39.28036294481049
2024-03-04,Mango,Andhra Pradesh,West Godavari,West Godavari Main Market,88,107,94,36.64885159471592,13.563720801962742,40.65422128157164
2024-03-04,Potato,Telangana,Hyderabad,Hyderabad Main Market,23,27,25,34.33503861478686,25.687184598842716,48.590013807818465
2024-03-05,Apple,Karnataka,Belgaum,Belgaum Main Market,114,145,134,37.34673215619087,47.99068077109519,42.186941739436456
2024-03-05,Mango,Telangana,Ranga Reddy,Ranga Reddy Main Market,74,89,82,32.09223878037546,13.751368475101932,36.11250874917663
2024-03-05,Potato,Andhra Pradesh,Krishna,Krishna Main Market,17,21,20,34.57914580204092,1.8429220582606765,54.20260821524989
2024-03-05,Onion,Karnataka,Hubli,Hubli Main Market,24,32,28,40.546487929545066,41.250024160452355,59.49397071589062
2024-03-05,Tomato,Tamil Nadu,Madurai,Madurai Main Market,24,28,27,29.22909352626796,32.32885189583769,48.394700471824166
2024-03-05,Banana,Telangana,Ranga Reddy,Ranga Reddy Main Market,35,44,40,35.952919229561104,23.927943284462106,51.14873447518154
2024-03-05,Brinjal,Maharashtra,Aurangabad,Aurangabad Main Market,27,33,31,28.605018865782323,36.4567173309674,40.12215245968731
2024-03-05,Apple,Andhra Pradesh,Guntur,Guntur Main Market,107,130,115,40.55896307205119,11.643625541778595,46.99162881816605
2024-03-06,Potato,Andhra Pradesh,Krishna,Krishna Main Market,21,25,24,33.72725955621857,24.799651116890086,59.13627182749591
2024-03-06,Banana,Karnataka,Mysore,Mysore Main Market,36,46,42,30.985734901086552,46.129350821168025,48.72016813842748
2024-03-06,Apple,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,130,157,140,31.645527895131725,15.317468724725709,58.52560795240088
2024-03-06,Carrot,Karnataka,Mysore,Mysore Main Market,36,44,39,30.890815004059586,28.48767321544477,42.83454177662587
2024-03-06,Onion,Tamil Nadu,Salem,Salem Main Market,22,27,25,33.707443063531194,29.22102360578264,52.71762031613389
2024-03-06,Apple,Telangana,Warangal,Warangal Main Market,109,139,122,34.387602820154754,3.5265422579531025,46.30004800526473
2024-03-07,Banana,Maharashtra,Pune,Pune Main Market,32,41,37,41.9991111349176,15.497729651007603,31.9789858730213
2024-03-07,Banana,Karnataka,Hubli,Hubli Main Market,40,49,46,35.711308470008824,3.173664068986415,46.21759256083679
2024-03-07,Carrot,Karnataka,Belgaum,Belgaum Main Market,32,37,36,37.69147973897194,32.252593650182796,55.73173297145234
2024-03-07,Tomato,Maharashtra,Nagpur,Nagpur Main Market,22,26,25,41.39447468886405,1.342115860317844,58.867892533470865
2024-03-07,Cabbage,Andhra Pradesh,Krishna,Krishna Main Market,22,27,25,30.795664628208353,22.514762870376497,45.600970128804164
2024-03-07,Banana,Karnataka,Mysore,Mysore Main Market,33,40,39,33.90975892568446,14.908566423936998,59.02114720889763
2024-03-07,Brinjal,Tamil Nadu,Madurai,Madurai Main Market,24,30,27,38.945130436158365,21.00514466812502,54.152540690034805
2024-03-08,Carrot,Maharashtra,Nashik,Nashik Main Market,28,36,33,28.234156393589345,39.18809001935833,51.866644147800045
2024-03-08,Mango,Telangana,Hyderabad,Hyderabad Main Market,72,90,83,35.90191831907261,42.68390982014112,31.61129961064936
2024-03-08,Potato,Karnataka,Bangalore Urban,Bangalore Urban Main Market,20,23,22,37.6335535414143,23.756177365830773,31.75884584870857
2024-03-08,Cabbage,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,23,28,25,31.24641935330182,48.8188672809085,57.488798119193426
2024-03-08,Mango,Tamil Nadu,Coimbatore,Coimbatore Main Market,58,73,66,30.56347728339744,10.486912736327469,40.01367230409345
2024-03-08,Mango,Maharashtra,Nashik,Nashik Main Market,65,77,70,41.7114144962914,48.667956402126286,58.73654348490121
2024-03-08,Mango,Karnataka,Bangalore Urban,Bangalore Urban Main Market,85,100,96,39.19168562310388,37.99663038696466,48.25588030553344
2024-03-09,Tomato,Karnataka,Bangalore Urban,Bangalore Urban Main Market,19,25,22,34.92556720389485,37.52253914898567,47.3292105116662
2024-03-09,Mango,Maharashtra,Nagpur,Nagpur Main Market,82,99,94,41.988376394748784,23.440978000239443,50.16976275841976
2024-03-09,Apple,Karnataka,Hubli,Hubli Main Market,85,105,100,36.96397220269487,13.823808902303858,36.479794518453616
2024-03-09,Carrot,Maharashtra,Pune,Pune Main Market,33,40,38,37.804506283032296,6.588620309274617,47.975432517993696
2024-03-09,Onion,Tamil Nadu,Madurai,Madurai Main Market,29,37,34,36.07955772381865,1.172876840740461,45.163937035701274
2024-03-09,Cabbage,Andhra Pradesh,West Godavari,West Godavari Main Market,22,25,24,38.347975464241685,37.94810668069159,30.565858149901025
2024-03-09,Mango,Telangana,Nizamabad,Nizamabad Main Market,66,85,75,31.09300996493391,10.815031909830807,31.75276488655214
2024-03-09,Potato,Maharashtra,Pune,Pune Main Market,15,17,16,34.842050658403636,17.28875207657086,37.80979072156885
2024-03-09,Mango,Karnataka,Hubli,Hubli Main Market,59,80,70,39.66861657057702,28.650432399740232,34.62956043296071
2024-03-10,Tomato,Andhra Pradesh,Guntur,Guntur Main Market,27,32,29,34.07864444486732,48.18850539441195,35.82011918489804
2024-03-10,Onion,Karnataka,Mangalore,Mangalore Main Market,32,39,36,36.421544588007094,27.33067338421468,42.17515371778859
2024-03-10,Brinjal,Telangana,Warangal,Warangal Main Market,29,37,34,38.637184621679566,38.98613033860837,50.9141441572004
2024-03-10,Cabbage,Tamil Nadu,Madurai,Madurai Main Market,19,23,21,38.2140845743847,2.3883567867797995,58.3511171212574
2024-03-10,Carrot,Andhra Pradesh,West Godavari,West Godavari Main Market,24,29,28,35.78001360980478,13.128751421244672,30.80375687639915
2024-03-10,Brinjal,Maharashtra,Nagpur,Nagpur Main Market,27,36,32,33.33424018496103,38.52031186301575,44.25022648745974
2024-03-10,Onion,Maharashtra,Nagpur,Nagpur Main Market,30,37,35,40.79139686046343,4.591195199532022,50.585326463759394
2024-03-10,Carrot,Karnataka,Belgaum,Belgaum Main Market,36,44,41,30.780566716645737,24.66291266841887,55.233306433617855
2024-03-10,Mango,Telangana,Warangal,Warangal Main Market,62,70,67,28.89179606493509,14.519467970579692,32.380863502066006
2024-03-10,Tomato,Maharashtra,Pune,Pune Main Market,27,33,30,34.04305341538281,45.16039296573372,34.22610066849364
2024-03-10,Brinjal,Telangana,Ranga Reddy,Ranga Reddy Main Market,24,29,28,38.063913633397206,26.01488396528067,53.159399133195436
2024-03-11,Carrot,Maharashtra,Pune,Pune Main Market,31,38,36,33.35363906103587,20.57852598985466,50.42296083292665
2024-03-11,Tomato,Karnataka,Mangalore,Mangalore Main Market,21,25,23,33.96375354417404,14.22616620530196,37.54901911689469
2024-03-11,Brinjal,Karnataka,Hubli,Hubli Main Market,31,40,37,31.15062070849863,41.374178283720404,52.864664657692785
2024-03-11,Apple,Karnataka,Mysore,Mysore Main Market,118,146,131,30.288186408852386,10.440555973294662,42.3638479627851
2024-03-11,Apple,Telangana,Medchal,Medchal Main Market,109,138,127,35.543536627199884,42.5414865981234,40.976159640886415
2024-03-11,Carrot,Tamil Nadu,Madurai,Madurai Main Market,26,32,30,34.56382657114882,14.563019159644902,59.32089638411472
2024-03-11,Onion,Telangana,Warangal,Warangal Main Market,26,32,30,36.14410788879533,45.63185491872269,49.27040676969317
2024-03-11,Brinjal,Tamil Nadu,Chennai,Chennai Main Market,30,40,36,28.127550387251116,9.749868805177908,48.047992978539625
2024-03-12,Onion,Karnataka,Bangalore Urban,Bangalore Urban Main Market,32,42,38,39.48559026709631,37.20876614770792,47.053755845945034
2024-03-12,Brinjal,Telangana,Ranga Reddy,Ranga Reddy Main Market,31,39,35,36.519936114730655,26.838299948885435,30.662320372172257
2024-03-12,Mango,Telangana,Nizamabad,Nizamabad Main Market,91,104,97,31.551604107855702,22.446591977181292,56.539271935427486
2024-03-12,Mango,Tamil Nadu,Chennai,Chennai Main Market,72,91,83,39.169797389077715,43.27005753726398,55.12212409251859
2024-03-12,Carrot,Telangana,Nizamabad,Nizamabad Main Market,38,47,42,38.02145711048168,14.616276891471557,50.101340492872865
2024-03-12,Carrot,Maharashtra,Nagpur,Nagpur Main Market,35,43,39,33.253048049097856,9.242776964629822,33.23857735747839
2024-03-12,Potato,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,14,18,16,36.422453456696715,15.106197835969315,59.28877840654959
2024-03-13,Brinjal,Karnataka,Mysore,Mysore Main Market,33,42,38,33.734063371926545,29.98579087847906,33.55854160029353
2024-03-13,Mango,Telangana,Warangal,Warangal Main Market,69,88,81,33.6171957533798,45.502451565809025,38.123295616580876
2024-03-13,Carrot,Telangana,Hyderabad,Hyderabad Main Market,36,47,43,34.11316042911221,28.09941452235086,36.6958814747527
2024-03-13,Mango,Karnataka,Bangalore Urban,Bangalore Urban Main Market,56,72,66,37.79309840917928,27.243835837395235,36.83693132892823
2024-03-13,Banana,Maharashtra,Mumbai,Mumbai Main Market,38,45,42,36.09278812481499,32.28970930693055,34.473167639448896
2024-03-13,Brinjal,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,33,39,36,34.893938839696595,15.568507254409003,48.506333475363455
2024-03-14,Apple,Tamil Nadu,Coimbatore,Coimbatore Main Market,95,117,105,40.10591506601074,25.673745632078482,39.68198662043231
2024-03-14,Tomato,Andhra Pradesh,Krishna,Krishna Main Market,27,34,31,36.568497127615274,20.790946825813638,49.948159282695926
2024-03-14,Potato,Karnataka,Bangalore Urban,Bangalore Urban Main Market,16,20,18,38.113331227324935,10.892063429432742,34.11308907371217
2024-03-14,Carrot,Andhra Pradesh,East Godavari,East Godavari Main Market,30,36,34,34.982357206933855,23.8201125223335,35.98623429867587
2024-03-14,Carrot,Maharashtra,Nagpur,Nagpur Main Market,38,49,44,31.009978752999686,36.90782499348565,45.54972754534918
2024-03-14,Apple,Karnataka,Bangalore Urban,Bangalore Urban Main Market,125,151,144,31.202968823035,45.61851088838292,44.75883743889721
2024-03-15,Potato,Karnataka,Bangalore Urban,Bangalore Urban Main Market,15,17,17,36.115545462933,4.853579167434602,38.949328781056636
2024-03-15,Tomato,Tamil Nadu,Salem,Salem Main Market,22,28,25,31.725683928323907,6.0354148467174795,42.38203404979046
2024-03-15,Banana,Maharashtra,Pune,Pune Main Market,30,38,34,38.60727302641903,44.63146419633791,56.41997614228687
2024-03-15,Carrot,Karnataka,Bangalore Urban,Bangalore Urban Main Market,32,38,34,31.22547703917614,47.267533570064224,38.426955819430454
2024-03-15,Tomato,Andhra Pradesh,East Godavari,East Godavari Main Market,26,33,29,28.956703639939533,10.762599184688227,47.20507989708787
2024-03-15,Banana,Tamil Nadu,Salem,Salem Main Market,35,44,40,32.760856442621616,48.51877736684798,34.38173190163564
2024-03-15,Onion,Andhra Pradesh,West Godavari,West Godavari Main Market,32,38,35,35.52126533155637,10.787720922065608,31.342870123616624
2024-03-15,Mango,Karnataka,Belgaum,Belgaum Main Market,75,97,87,35.166729164868684,41.175669770050426,39.218979504721005
2024-03-16,Carrot,Andhra Pradesh,Guntur,Guntur Main Market,35,44,40,36.08792231144959,31.299714983159877,55.13901078535083
2024-03-16,Tomato,Karnataka,Belgaum,Belgaum Main Market,23,29,26,35.2422534619286,36.18832960948769,33.09597111139087
2024-03-16,Onion,Telangana,Medchal,Medchal Main Market,28,36,32,36.410199854075685,15.160615417652796,36.091355156916556
2024-03-16,Potato,Telangana,Ranga Reddy,Ranga Reddy Main Market,17,21,19,31.958133378046586,36.27532935010409,31.6636879533385
2024-03-16,Banana,Karnataka,Bangalore Urban,Bangalore Urban Main Market,32,40,37,28.427656073934592,38.07347896149415,55.94901734488029
2024-03-17,Cabbage,Tamil Nadu,Madurai,Madurai Main Market,20,24,22,38.635051031511,4.749879317366274,37.848681964932176
2024-03-17,Banana,Andhra Pradesh,Guntur,Guntur Main Market,37,43,40,37.662398880873,13.731971433668576,37.77576887830873
2024-03-17,Brinjal,Tamil Nadu,Salem,Salem Main Market,26,33,31,37.72678925756173,27.235935495492054,58.68340858154795
2024-03-17,Onion,Karnataka,Bangalore Urban,Bangalore Urban Main Market,23,27,26,33.470108543153486,39.36914122826946,32.65452930681404
2024-03-17,Tomato,Karnataka,Hubli,Hubli Main Market,20,25,24,29.990114056990777,35.33337405957572,57.604610022251606
2024-03-17,Brinjal,Telangana,Ranga Reddy,Ranga Reddy Main Market,25,33,30,37.13441794363564,19.144748455183368,46.183701591642944
2024-03-17,Carrot,Karnataka,Belgaum,Belgaum Main Market,31,40,36,37.43182561522986,24.526659009750603,41.227284827106644
2024-03-17,Tomato,Andhra Pradesh,Krishna,Krishna Main Market,17,21,20,29.879348641233676,39.85451148214063,58.35788922298887
2024-03-17,Apple,Maharashtra,Pune,Pune Main Market,128,149,139,28.718879060659777,24.09834890734977,46.22917073009285
2024-03-17,Apple,Maharashtra,Pune,Pune Main Market,90,108,98,30.693219052514284,32.4735271457727,50.049335741860546
2024-03-17,Tomato,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,20,24,22,28.63561734757502,30.644049609009965,42.56195131619292
2024-03-18,Brinjal,Maharashtra,Nashik,Nashik Main Market,21,26,24,32.161475523772175,12.47801276233419,37.55794905519683
2024-03-18,Cabbage,Telangana,Warangal,Warangal Main Market,14,18,17,36.11706252570612,20.886626997148543,40.60917216855705
2024-03-18,Onion,Telangana,Warangal,Warangal Main Market,31,36,34,30.401594767803903,36.432508004362305,50.671582792609165
2024-03-18,Potato,Telangana,Medchal,Medchal Main Market,16,19,18,34.238377220105306,49.51054306622941,50.33168564726122
2024-03-19,Banana,Tamil Nadu,Coimbatore,Coimbatore Main Market,31,39,37,33.01937348341662,0.4699353398749162,36.37176796826291
2024-03-19,Tomato,Karnataka,Mangalore,Mangalore Main Market,26,31,29,41.67722213176222,20.143791303141334,34.64832493935943
2024-03-19,Onion,Karnataka,Mysore,Mysore Main Market,24,30,28,38.338446911940494,18.31729643731127,57.494081681467144
2024-03-19,Tomato,Karnataka,Hubli,Hubli Main Market,22,26,25,35.49689582133524,38.74210728375516,40.62301546064356
2024-03-19,Banana,Karnataka,Mangalore,Mangalore Main Market,33,37,35,30.49365568893562,10.853073205630121,41.462468633045305
2024-03-19,Apple,Maharashtra,Nagpur,Nagpur Main Market,99,126,113,33.803675230670386,38.44482257104733,57.67418449230428
2024-03-19,Tomato,Telangana,Warangal,Warangal Main Market,26,32,30,30.64365787126019,45.60640635315883,34.164078198953064
2024-03-20,Brinjal,Telangana,Warangal,Warangal Main Market,25,31,29,34.21157825651248,23.81319084478328,39.693526087489296
2024-03-20,Onion,Andhra Pradesh,East Godavari,East Godavari Main Market,24,29,27,32.29382788603036,2.6787654665711926,59.78668158725563
2024-03-20,Onion,Tamil Nadu,Madurai,Madurai Main Market,29,38,34,35.63975156598431,38.305148967204936,54.760049787494125
2024-03-20,Brinjal,Karnataka,Bangalore Urban,Bangalore Urban Main Market,33,41,38,40.84034198036843,14.334726128036557,37.73594008258322
2024-03-20,Cabbage,Andhra Pradesh,Guntur,Guntur Main Market,22,26,25,30.345633021126673,43.27053979856011,32.44516528338946
2024-03-21,Brinjal,Tamil Nadu,Salem,Salem Main Market,30,34,33,29.577055966601804,27.238879998296056,48.992020484043294
2024-03-21,Potato,Andhra Pradesh,West Godavari,West Godavari Main Market,17,21,20,30.729775447919017,2.4271467120890957,35.011847497975864
2024-03-21,Onion,Tamil Nadu,Salem,Salem Main Market,32,38,35,40.563007699463284,45.393007867238275,44.66078339538161
2024-03-21,Cabbage,Karnataka,Mangalore,Mangalore Main Market,17,22,20,31.357782363224434,5.977559746822026,51.00263141022171
2024-03-21,Onion,Maharashtra,Mumbai,Mumbai Main Market,29,36,34,40.260694027278795,1.2871448969950738,53.93340282971267
2024-03-21,Potato,Maharashtra,Nagpur,Nagpur Main Market,14,17,16,31.11533829432652,28.0905660249772,40.02896114973639
2024-03-21,Tomato,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,17,22,20,35.591431696618336,33.162268931938335,58.800890567850274
2024-03-21,Tomato,Telangana,Nizamabad,Nizamabad Main Market,21,25,23,29.81443135067019,6.71779002644815,50.32245451092035
2024-03-21,Carrot,Telangana,Nizamabad,Nizamabad Main Market,39,47,43,33.541007311587784,25.687535563595652,51.69309813613441
2024-03-22,Tomato,Maharashtra,Mumbai,Mumbai Main Market,26,34,30,34.21388681116663,15.366910921822917,55.07036513345996
2024-03-22,Tomato,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,22,29,26,36.13154933061576,18.399994962505854,38.25685142821078
2024-03-22,Apple,Tamil Nadu,Salem,Salem Main Market,140,163,150,38.76307000097464,27.029641768549016,50.66856339695971
2024-03-22,Apple,Telangana,Hyderabad,Hyderabad Main Market,120,142,128,30.32794618632518,33.19410508105658,59.72782844604794
2024-03-22,Potato,Karnataka,Belgaum,Belgaum Main Market,23,28,25,35.27290407081388,37.26948468907962,46.07563889258026
2024-03-22,Onion,Tamil Nadu,Coimbatore,Coimbatore Main Market,20,25,24,39.26839122353607,33.50289868565749,51.366209150777394
2024-03-23,Cabbage,Andhra Pradesh,Guntur,Guntur Main Market,26,32,29,41.61753857140751,49.13274346666381,41.105245331914944
2024-03-24,Mango,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,60,77,71,37.393986002143116,38.24323522830279,49.81584910931051
2024-03-24,Onion,Karnataka,Mysore,Mysore Main Market,28,37,33,40.32865844247074,1.3186616285698116,34.83896585861845
2024-03-24,Banana,Tamil Nadu,Salem,Salem Main Market,38,48,43,28.02674421289001,25.7545074618903,32.31191066471725
2024-03-24,Apple,Karnataka,Belgaum,Belgaum Main Market,106,135,118,40.55505588735902,29.386948773689763,33.384694109794545
2024-03-24,Carrot,Tamil Nadu,Salem,Salem Main Market,24,31,28,32.156271955861385,5.5236369935930725,56.282634935257576
2024-03-24,Cabbage,Karnataka,Belgaum,Belgaum Main Market,14,18,17,33.579681749709984,6.7477907037928775,30.329582468716957
2024-03-24,Carrot,Tamil Nadu,Coimbatore,Coimbatore Main Market,35,42,38,30.235263069818547,37.726802831141235,32.23812892313414
2024-03-25,Tomato,Andhra Pradesh,West Godavari,West Godavari Main Market,22,26,24,32.55698915781642,7.687841039859849,37.63649231745791
2024-03-25,Apple,Tamil Nadu,Madurai,Madurai Main Market,108,131,125,28.24747304664586,34.38737071653813,34.31929004881145
2024-03-25,Cabbage,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,23,27,25,31.650847980261336,25.790874325480452,40.9944360341603
2024-03-25,Brinjal,Telangana,Medchal,Medchal Main Market,24,29,27,40.247506314784545,1.7324458309495527,40.252090544538966
2024-03-25,Carrot,Telangana,Warangal,Warangal Main Market,30,36,34,41.88930695115733,49.53825665334773,41.354360952415156
2024-03-25,Apple,Maharashtra,Aurangabad,Aurangabad Main Market,109,127,118,30.005480603214856,3.9261457590833215,40.19124313507127
2024-03-26,Brinjal,Andhra Pradesh,Krishna,Krishna Main Market,28,37,33,39.992056795434905,28.357633675853304,46.77643806935724
2024-03-26,Carrot,Telangana,Nizamabad,Nizamabad Main Market,26,32,29,39.773015101240944,22.95065321059629,30.643366813799112
2024-03-26,Banana,Andhra Pradesh,Guntur,Guntur Main Market,41,49,44,28.50612441621109,43.188217212069304,34.84536990223358
2024-03-26,Tomato,Telangana,Ranga Reddy,Ranga Reddy Main Market,28,31,30,35.461809883242836,22.618379594779377,33.64626589803243
2024-03-26,Onion,Telangana,Warangal,Warangal Main Market,30,37,33,34.989853103580366,28.842727200863145,40.641259943250944
2024-03-26,Mango,Karnataka,Mangalore,Mangalore Main Market,83,100,94,28.30675536216529,24.449562911364346,37.60134173978257
2024-03-26,Carrot,Andhra Pradesh,Krishna,Krishna Main Market,27,30,29,39.0914570063995,27.88889023206834,51.08845396871609
2024-03-26,Banana,Andhra Pradesh,East Godavari,East Godavari Main Market,36,45,42,32.87213916024848,39.927849691011616,54.738558525046116
2024-03-26,Mango,Andhra Pradesh,East Godavari,East Godavari Main Market,71,86,81,37.11245388685854,47.47731800595169,40.64992472063295
2024-03-27,Apple,Tamil Nadu,Chennai,Chennai Main Market,134,158,150,29.75560336879474,27.57326830988194,36.50379416266655
