Date,Commodity,State,District,Market,Minimum Price,Maximum Price,Modal Price,Temperature,Rainfall,Humidity
2023-10-18,Watermelon,Tamil Nadu,Chennai,Chennai Main Market,24,29,26,28.229144358283175,182.81208388516697,91.58509082741473
2023-10-19,Ginger,Maharashtra,Mumbai,Mumbai Main Market,118,151,133,32.58590104624373,87.879766861191,86.83387585844005
2023-10-19,Pomegranate,Maharashtra,Nagpur,Nagpur Main Market,127,154,138,24.89711984018763,110.11280899455177,63.72760234823496
2023-10-19,Grapes,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,102,121,111,26.06070109851188,85.28461074515454,89.29434877703143
2023-10-19,Ginger,Andhra Pradesh,Krishna,Krishna Main Market,139,169,158,30.333435285847138,180.79919971967973,87.0195587644046
2023-10-19,Watermelon,Telangana,Warangal,Warangal Main Market,19,24,22,25.97889126509153,51.99571340643429,91.669177076831
2023-10-19,Garlic,Karnataka,Mangalore,Mangalore Main Market,174,221,196,31.95976821383534,120.83437954512009,83.34456097103643
2023-10-19,Cauliflower,Maharashtra,Nagpur,Nagpur Main Market,25,32,29,27.039645059958772,115.26833964352583,79.33689674893974
2023-10-19,Potato,Karnataka,Mysore,Mysore Main Market,24,30,27,33.246550061751314,169.31657999954103,62.56729496004806
2023-10-19,Papaya,Maharashtra,Nagpur,Nagpur Main Market,33,40,36,29.900358628992052,159.74339089792835,73.53540313455106
2023-10-20,Garlic,Tamil Nadu,Coimbatore,Coimbatore Main Market,206,247,232,32.50105501993057,54.60508468327705,87.51893679865705
2023-10-20,Pomegranate,Karnataka,Bangalore Urban,Bangalore Urban Main Market,122,159,140,33.28643264690967,75.12102581715018,81.83169931261183
2023-10-20,Mango,Maharashtra,Nagpur,Nagpur Main Market,80,95,90,29.269270222157402,167.05174108159218,79.0942356661923
2023-10-20,Potato,Andhra Pradesh,Krishna,Krishna Main Market,19,23,21,29.097501460528783,121.25730330569586,84.17901481060683
2023-10-20,Potato,Tamil Nadu,Madurai,Madurai Main Market,18,23,21,33.929290359661984,178.83622370200302,63.903417513684595
2023-10-20,Orange,Telangana,Ranga Reddy,Ranga Reddy Main Market,69,84,77,26.205444151044894,140.99178285760274,77.93726270786904
2023-10-20,Tomato,Maharashtra,Pune,Pune Main Market,23,28,25,32.163350950474005,58.33574478257751,72.48654332925778
2023-10-20,Cauliflower,Andhra Pradesh,West Godavari,West Godavari Main Market,23,27,26,26.47987916092992,109.22157776715787,63.834716979309825
2023-10-21,Tomato,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,19,23,22,33.375546349287255,146.726894990764,69.66085200204179
2023-10-21,Potato,Maharashtra,Pune,Pune Main Market,22,27,25,25.834338111453754,77.30396577990535,79.02872855147147
2023-10-21,Carrot,Telangana,Hyderabad,Hyderabad Main Market,33,41,37,29.20794109669295,132.27153430255305,88.47093264184983
2023-10-21,Carrot,Tamil Nadu,Coimbatore,Coimbatore Main Market,25,30,28,28.59737489315584,139.43350199458808,82.94035119067598
2023-10-21,Watermelon,Andhra Pradesh,West Godavari,West Godavari Main Market,16,20,19,27.186168081620913,169.66638037189307,81.34259898008693
2023-10-21,Potato,Karnataka,Mangalore,Mangalore Main Market,22,27,25,33.197789064653165,185.75845870486967,66.72397323487242
2023-10-21,Green Chilli,Tamil Nadu,Chennai,Chennai Main Market,55,64,59,28.636234924146024,118.05916536103835,80.44853545141491
2023-10-21,Carrot,Karnataka,Mangalore,Mangalore Main Market,37,47,44,26.03261607952634,140.54200055467203,79.99736234580605
2023-10-21,Mango,Andhra Pradesh,East Godavari,East Godavari Main Market,67,85,76,24.77811527002333,111.74865815182503,60.85841082198997
2023-10-21,Grapes,Tamil Nadu,Salem,Salem Main Market,81,96,88,25.669825694141085,63.12080375176103,78.28024208946762
2023-10-21,Banana,Karnataka,Bangalore Urban,Bangalore Urban Main Market,27,35,32,30.426680169835304,113.29444559586338,94.61556081869443
2023-10-21,Cauliflower,Karnataka,Mysore,Mysore Main Market,24,31,28,27.9932439277049,159.2742268001299,87.85570790768232
2023-10-21,Garlic,Maharashtra,Aurangabad,Aurangabad Main Market,162,186,172,31.21526363810853,94.8980619320462,87.37101192855766
2023-10-21,Potato,Andhra Pradesh,East Godavari,East Godavari Main Market,15,18,17,31.965907960256114,83.22326308181218,80.48570653650025
2023-10-21,Brinjal,Karnataka,Mysore,Mysore Main Market,26,33,29,28.880048255822743,154.53581885305235,63.89854883822332
2023-10-21,Grapes,Karnataka,Mangalore,Mangalore Main Market,99,122,116,30.988798178401083,149.95818059669807,66.51494705988836
2023-10-22,Apple,Andhra Pradesh,Guntur,Guntur Main Market,159,194,180,26.83763408346743,151.10949543761564,90.23484632417384
2023-10-22,Grapes,Telangana,Medchal,Medchal Main Market,100,122,110,26.664163659778705,88.12640462295236,94.3436424545344
2023-10-22,Mango,Maharashtra,Nagpur,Nagpur Main Market,81,99,89,24.676701059431696,142.92704667166666,76.06684736384173
2023-10-22,Garlic,Tamil Nadu,Madurai,Madurai Main Market,194,236,210,30.447025510453408,107.95503372693307,76.61803971728195
2023-10-22,Banana,Telangana,Ranga Reddy,Ranga Reddy Main Market,51,64,56,33.62936402173999,181.2880677292976,93.85811807306446
2023-10-22,Tomato,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,39,49,45,27.7401910484379,158.7394882382087,77.45150427995542
2023-10-22,Carrot,Maharashtra,Pune,Pune Main Market,30,39,35,33.306681267950495,96.50668728753737,62.069762537330014
2023-10-22,Orange,Karnataka,Mysore,Mysore Main Market,48,58,55,29.267874934824974,141.6741628100691,61.60941534674821
2023-10-22,Grapes,Andhra Pradesh,Krishna,Krishna Main Market,106,127,116,25.37086721930194,119.632130835221,67.11574266909253
2023-10-22,Orange,Maharashtra,Nashik,Nashik Main Market,60,78,70,29.62938133305002,94.93936889854561,70.84280835868705
2023-10-22,Apple,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,105,125,118,25.343384738309968,141.203872383029,73.70268675484891
2023-10-23,Pomegranate,Karnataka,Belgaum,Belgaum Main Market,138,170,150,30.87407253168785,107.37840417410841,69.31305615180048
2023-10-23,Spinach,Maharashtra,Aurangabad,Aurangabad Main Market,12,15,14,31.138163241693526,87.37465461142526,77.03854882022694
2023-10-23,Orange,Tamil Nadu,Chennai,Chennai Main Market,59,73,65,26.005568323520578,108.18059264495727,60.29320953038558
2023-10-23,Tomato,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,31,36,34,30.157165661362992,179.7693163652599,90.48885238238009
2023-10-23,Cabbage,Andhra Pradesh,East Godavari,East Godavari Main Market,22,27,25,30.724303089034596,129.3255323066419,84.23597824715759
2023-10-23,Pomegranate,Tamil Nadu,Coimbatore,Coimbatore Main Market,214,250,232,24.303617965148852,156.9172136697306,65.31239124714446
2023-10-23,Watermelon,Maharashtra,Mumbai,Mumbai Main Market,24,30,27,28.665713224903953,188.55415903819465,81.41747749351387
2023-10-23,Banana,Maharashtra,Pune,Pune Main Market,53,61,58,31.519248274538974,151.56171901140726,88.43712677147559
2023-10-24,Grapes,Tamil Nadu,Salem,Salem Main Market,106,130,116,29.025858147877752,106.71969524513577,75.60109810207142
2023-10-24,Spinach,Karnataka,Belgaum,Belgaum Main Market,13,16,15,24.949769988914056,73.14116917722562,71.76163298877437
2023-10-24,Pomegranate,Andhra Pradesh,Guntur,Guntur Main Market,126,156,148,27.685762263135185,73.2160011577966,91.05658460355471
2023-10-24,Carrot,Tamil Nadu,Salem,Salem Main Market,38,43,41,27.505451464901558,87.1106003774884,87.45088392854613
2023-10-24,Orange,Andhra Pradesh,Guntur,Guntur Main Market,53,70,62,33.21941665248224,147.84842804041395,69.15008903133308
2023-10-24,Banana,Tamil Nadu,Chennai,Chennai Main Market,37,44,41,28.72717671690401,178.36712138287214,65.80167728924388
2023-10-24,Watermelon,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,20,25,23,33.8759498640634,84.24799699495821,89.63339779464926
2023-10-24,Onion,Karnataka,Belgaum,Belgaum Main Market,30,38,35,31.166171662816247,130.4512526585422,66.77325676061982
2023-10-24,Potato,Telangana,Medchal,Medchal Main Market,20,24,23,31.914000308072424,187.6399367420617,77.41011727257873
2023-10-25,Mango,Andhra Pradesh,Guntur,Guntur Main Market,78,96,87,33.154978223607756,141.47823896598632,71.65764209529155
2023-10-25,Grapes,Karnataka,Bangalore Urban,Bangalore Urban Main Market,67,83,78,24.205929528551113,102.03682885526068,73.47334521214157
2023-10-25,Ginger,Maharashtra,Mumbai,Mumbai Main Market,115,143,125,27.45351956689425,157.49190615384293,80.18180831328324
2023-10-25,Pomegranate,Karnataka,Belgaum,Belgaum Main Market,151,179,160,25.356235121380138,58.97739596280047,92.11281184913544
2023-10-25,Mango,Tamil Nadu,Salem,Salem Main Market,82,102,89,31.445141119431046,100.51102535835298,79.88573224600188
2023-10-25,Carrot,Telangana,Warangal,Warangal Main Market,40,48,46,33.798682849646404,192.25438725230617,78.58158924026404
2023-10-25,Green Chilli,Andhra Pradesh,West Godavari,West Godavari Main Market,35,45,41,31.32895522698852,66.96306397038202,70.99799706844732
2023-10-25,Spinach,Andhra Pradesh,Krishna,Krishna Main Market,10,12,12,25.167287295862966,103.76391375513154,88.12486204888557
2023-10-25,Tomato,Telangana,Medchal,Medchal Main Market,31,41,36,27.208759474385246,171.40554679595874,73.91994532557726
2023-10-25,Tomato,Tamil Nadu,Chennai,Chennai Main Market,24,32,29,29.655978675917744,99.00718539082621,73.57382288346535
2023-10-25,Mango,Maharashtra,Pune,Pune Main Market,88,112,102,30.02037487192458,138.94132181778085,73.59069151670347
2023-10-25,Spinach,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,11,14,13,33.81594791811142,93.67535597578276,90.93794831293991
2023-10-25,Grapes,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,103,118,110,24.92095907160691,72.69370129899971,85.41116008006796
2023-10-25,Watermelon,Andhra Pradesh,Krishna,Krishna Main Market,22,26,25,30.2528159044742,138.14788584333348,71.53325442100441
2023-10-26,Carrot,Maharashtra,Mumbai,Mumbai Main Market,35,41,39,33.831491372604575,188.467697219731,88.63624577114851
2023-10-26,Ginger,Telangana,Warangal,Warangal Main Market,86,106,101,24.2383439121902,110.1173335144546,74.28324056948122
2023-10-26,Cauliflower,Tamil Nadu,Chennai,Chennai Main Market,25,33,29,27.928389897457137,87.37576490426468,73.8303911886401
2023-10-26,Tomato,Karnataka,Hubli,Hubli Main Market,28,34,31,32.23501579129367,52.29480519812233,66.90257873390287
2023-10-26,Cabbage,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,23,27,25,30.67523358478706,180.50051063900457,60.65450313052527
2023-10-26,Potato,Maharashtra,Nashik,Nashik Main Market,17,22,20,31.254263801698496,64.22045502236816,61.76246335469999
2023-10-26,Brinjal,Andhra Pradesh,East Godavari,East Godavari Main Market,22,28,26,33.82099533316783,102.75206057963631,60.66984874184295
2023-10-26,Cabbage,Maharashtra,Nashik,Nashik Main Market,13,16,16,28.328182593733814,128.04353403537283,73.83428416653453
2023-10-26,Apple,Tamil Nadu,Chennai,Chennai Main Market,154,197,176,33.27163838646854,196.10354488595584,75.11379455428519
2023-10-26,Grapes,Telangana,Medchal,Medchal Main Market,105,128,122,26.836366759300123,152.98755896617905,87.77991537429557
2023-10-26,Tomato,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,37,45,41,28.44813512589585,197.02166584305803,91.71459141731351
2023-10-26,Orange,Maharashtra,Pune,Pune Main Market,41,53,48,29.758266309503718,141.10971041500696,77.85064877390312
2023-10-26,Orange,Karnataka,Belgaum,Belgaum Main Market,48,61,56,26.45005929129315,85.58286428459772,86.57330705590316
2023-10-27,Mango,Tamil Nadu,Chennai,Chennai Main Market,83,108,95,25.07396721260512,151.9340983157452,85.14705738386574
2023-10-27,Banana,Tamil Nadu,Salem,Salem Main Market,38,45,42,24.331845981084562,92.7807633092672,79.38029075513722
2023-10-27,Mango,Karnataka,Hubli,Hubli Main Market,69,85,81,28.81897101941822,55.191053089175874,92.36155753470814
2023-10-27,Orange,Karnataka,Belgaum,Belgaum Main Market,54,69,61,25.45000924455046,132.11037531571824,64.99700155060506
2023-10-27,Banana,Andhra Pradesh,West Godavari,West Godavari Main Market,46,58,51,33.75239312607178,158.20671752401157,93.84047247299782
2023-10-27,Mango,Karnataka,Mangalore,Mangalore Main Market,106,140,123,25.2246326190064,182.2868247096822,60.76154706101269
2023-10-27,Ginger,Tamil Nadu,Salem,Salem Main Market,112,135,119,29.93721474628037,103.34236807566919,91.9714446653564
2023-10-27,Watermelon,Maharashtra,Nashik,Nashik Main Market,22,26,25,29.363947525450797,197.50317144217595,82.3720229867902
2023-10-27,Papaya,Tamil Nadu,Madurai,Madurai Main Market,36,43,40,30.372239308600363,161.7561682342827,62.2741010544893
2023-10-27,Banana,Karnataka,Mysore,Mysore Main Market,44,54,50,33.63358676138934,119.42943159571247,82.69023115269647
2023-10-27,Cabbage,Maharashtra,Aurangabad,Aurangabad Main Market,24,30,28,29.748821242545915,186.65034309763968,75.34294644645951
2023-10-27,Orange,Tamil Nadu,Coimbatore,Coimbatore Main Market,47,56,50,27.043017064159272,129.3818986954293,81.89033931982752
2023-10-27,Potato,Maharashtra,Aurangabad,Aurangabad Main Market,15,19,18,31.275679579837956,65.3828816533914,69.85677617887764
2023-10-28,Potato,Andhra Pradesh,West Godavari,West Godavari Main Market,18,23,21,29.968074079192053,178.3996644059059,61.02913454852174
2023-10-28,Papaya,Andhra Pradesh,Krishna,Krishna Main Market,28,33,30,28.357762621094917,129.36893528469827,89.84270245056143
2023-10-28,Carrot,Karnataka,Hubli,Hubli Main Market,31,40,35,28.484225404441435,164.79030353485948,86.53709868571863
2023-10-28,Garlic,Karnataka,Mangalore,Mangalore Main Market,201,258,233,26.02043069600927,65.62503834798962,60.331575384259715
2023-10-28,Tomato,Maharashtra,Aurangabad,Aurangabad Main Market,29,36,32,31.767907584955598,58.66577195683633,61.09355667249574
2023-10-28,Grapes,Telangana,Hyderabad,Hyderabad Main Market,92,110,98,27.062189139548074,140.7198741271433,63.78893251152063
2023-10-28,Spinach,Andhra Pradesh,Krishna,Krishna Main Market,11,14,13,24.532169755282435,113.29204446837045,90.40805694659906
2023-10-28,Brinjal,Maharashtra,Nagpur,Nagpur Main Market,27,33,31,28.826829258060535,106.69513388584204,78.11765288583679
2023-10-28,Carrot,Tamil Nadu,Salem,Salem Main Market,30,37,35,30.253443740749326,51.48317226408642,82.93215026145911
2023-10-28,Garlic,Karnataka,Hubli,Hubli Main Market,255,306,277,30.469374228640334,164.3520416274052,86.63453152778234
2023-10-28,Mango,Karnataka,Bangalore Urban,Bangalore Urban Main Market,77,100,89,31.700672142986562,124.87711377744131,68.21873286694961
2023-10-28,Garlic,Tamil Nadu,Chennai,Chennai Main Market,161,191,171,27.59009095463219,65.23593919157167,70.69403533674243
2023-10-28,Banana,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,33,43,39,33.773872324695674,84.8936742862206,80.35092183682512
2023-10-29,Carrot,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,31,36,34,27.161460051358613,199.31375210170071,66.71902906453847
2023-10-29,Banana,Andhra Pradesh,Krishna,Krishna Main Market,32,41,38,25.570875626824957,63.95885936617082,91.01770451031658
2023-10-29,Pomegranate,Karnataka,Belgaum,Belgaum Main Market,113,129,121,32.75256613144653,78.43309684688515,91.99063900290909
2023-10-29,Cauliflower,Telangana,Nizamabad,Nizamabad Main Market,23,28,25,24.633216395054948,139.5002341599568,90.95622297500881
2023-10-29,Green Chilli,Telangana,Ranga Reddy,Ranga Reddy Main Market,41,49,45,31.8290908940889,136.5629409531415,77.55221721161124
2023-10-30,Carrot,Telangana,Hyderabad,Hyderabad Main Market,31,36,35,24.37849691753348,121.10920359915264,94.2773785907203
2023-10-30,Cabbage,Karnataka,Mangalore,Mangalore Main Market,21,25,24,24.34852800509602,59.22704256189029,71.88440176348908
2023-10-30,Tomato,Telangana,Medchal,Medchal Main Market,19,22,21,28.414935639536292,103.02351999500965,74.30228018430005
2023-10-30,Ginger,Karnataka,Bangalore Urban,Bangalore Urban Main Market,106,128,113,29.822846837521304,127.7549743802973,63.38829936492449
2023-10-30,Green Chilli,Maharashtra,Mumbai,Mumbai Main Market,54,64,59,26.495185080481797,152.02923777429908,85.11768564767426
2023-10-30,Banana,Andhra Pradesh,East Godavari,East Godavari Main Market,42,48,45,27.58787849949963,92.21904675489449,60.89299303400066
2023-10-30,Green Chilli,Telangana,Ranga Reddy,Ranga Reddy Main Market,43,53,47,27.01598080516937,69.68446583949083,82.06892598510689
2023-10-30,Grapes,Telangana,Warangal,Warangal Main Market,105,129,122,27.660730964778285,187.0784196898022,85.66587813170939
2023-10-30,Onion,Karnataka,Bangalore Urban,Bangalore Urban Main Market,31,37,34,30.279321303976364,119.83075465788419,84.17542432194227
2023-10-31,Watermelon,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,19,23,22,30.912049497573605,119.79017881855034,72.09098477403474
2023-10-31,Brinjal,Telangana,Warangal,Warangal Main Market,41,49,46,26.310740168067056,163.35376735812935,94.30762389789182
2023-10-31,Banana,Karnataka,Hubli,Hubli Main Market,55,67,59,31.876116145737413,192.83336980940268,66.22307395295744
2023-10-31,Mango,Telangana,Ranga Reddy,Ranga Reddy Main Market,88,100,95,32.03644154582457,192.3330006535641,81.72486474638724
2023-10-31,Watermelon,Karnataka,Bangalore Urban,Bangalore Urban Main Market,16,20,19,30.110652926101718,136.20595447242653,71.80833972651618
2023-10-31,Garlic,Andhra Pradesh,East Godavari,East Godavari Main Market,154,191,167,24.572681066240417,112.4745055966151,72.67265702327613
2023-10-31,Banana,Andhra Pradesh,East Godavari,East Godavari Main Market,40,53,47,30.40673088109461,197.45995455433527,69.38985836080599
2023-10-31,Potato,Karnataka,Bangalore Urban,Bangalore Urban Main Market,14,17,16,24.023432337868908,121.95534890899754,66.19340239766863
2023-10-31,Banana,Karnataka,Mysore,Mysore Main Market,30,39,35,30.079170124722193,113.42625845886323,73.41373237230576
2023-10-31,Garlic,Karnataka,Mysore,Mysore Main Market,202,254,228,33.66051768988911,95.95728643785921,77.35604520381021
2023-10-31,Brinjal,Maharashtra,Pune,Pune Main Market,30,39,35,25.16527655420717,110.31413945083389,89.30825668207716
2023-10-31,Apple,Maharashtra,Pune,Pune Main Market,126,142,135,30.70101476793203,148.6152911053284,78.67421225268812
2023-11-01,Cauliflower,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,28,33,31,17.997442028708026,8.753944005363774,59.214124110196195
2023-11-01,Spinach,Telangana,Hyderabad,Hyderabad Main Market,14,18,17,17.20988374304924,18.464378622123174,63.41874143043616
2023-11-01,Pomegranate,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,127,169,148,24.093032971615337,14.90126274353502,66.60427125440049
2023-11-01,Banana,Telangana,Medchal,Medchal Main Market,30,35,34,20.14874324488468,1.6096185460660695,60.97290219740238
2023-11-01,Onion,Andhra Pradesh,Guntur,Guntur Main Market,27,33,30,23.842906064715102,0.6661758386334093,66.35114581959455
2023-11-01,Onion,Tamil Nadu,Salem,Salem Main Market,27,33,31,17.5121863505521,18.39220414854751,58.05039860434752
2023-11-01,Papaya,Maharashtra,Nagpur,Nagpur Main Market,33,40,38,18.497314184187648,1.9572074079676582,57.83295592600204
2023-11-01,Garlic,Telangana,Nizamabad,Nizamabad Main Market,164,198,177,15.024584485915712,11.573031597581839,63.82147494324424
2023-11-01,Papaya,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,24,28,26,23.412542457027527,16.048094550952648,63.272263122774994
2023-11-01,Onion,Andhra Pradesh,East Godavari,East Godavari Main Market,26,31,28,16.848179762911794,10.690313705471592,69.10588373559261
2023-11-02,Onion,Maharashtra,Pune,Pune Main Market,28,33,31,19.13492336916162,13.15723860584155,48.04181012732637
2023-11-02,Watermelon,Telangana,Medchal,Medchal Main Market,19,24,22,17.210225153458268,3.873431767052826,41.71578171265088
2023-11-02,Papaya,Karnataka,Hubli,Hubli Main Market,29,36,33,25.72633410804042,4.830129999825945,43.246977206653796
2023-11-02,Orange,Karnataka,Belgaum,Belgaum Main Market,59,72,66,25.6732554831447,12.2706104268026,49.43657358403075
2023-11-02,Grapes,Tamil Nadu,Chennai,Chennai Main Market,94,117,104,22.38197852648282,11.23157564120222,68.1188136834748
2023-11-02,Cauliflower,Andhra Pradesh,East Godavari,East Godavari Main Market,26,30,29,18.53269573834653,16.654228849158454,65.02900739582488
2023-11-02,Onion,Maharashtra,Nagpur,Nagpur Main Market,28,34,32,23.914647859751447,3.7332908579949353,63.82645989445231
2023-11-02,Cabbage,Tamil Nadu,Chennai,Chennai Main Market,14,17,16,20.497519670301728,10.183260563286584,56.08743457416449
2023-11-02,Watermelon,Maharashtra,Pune,Pune Main Market,16,20,19,16.61700155647452,15.607742943221757,55.74659988195765
2023-11-02,Spinach,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,17,20,19,17.804196453522888,9.989029743883487,69.22787568130221
2023-11-02,Spinach,Andhra Pradesh,West Godavari,West Godavari Main Market,14,17,16,26.3967694286997,18.783489345994784,45.78933928374778
2023-11-02,Cabbage,Tamil Nadu,Madurai,Madurai Main Market,19,23,21,23.74382134431161,4.79654615219685,57.49726668752544
2023-11-02,Papaya,Andhra Pradesh,West Godavari,West Godavari Main Market,32,37,34,18.311996837231593,8.35967749375159,60.896094358967886
2023-11-03,Onion,Telangana,Medchal,Medchal Main Market,24,30,27,18.73235591675642,17.738613615279423,45.52247798375694
2023-11-03,Mango,Karnataka,Mysore,Mysore Main Market,78,101,90,19.157296092458893,7.9638918032628485,65.78257565378979
2023-11-03,Tomato,Telangana,Nizamabad,Nizamabad Main Market,21,26,24,26.151871266238835,9.3385979971631,46.758561024414085
2023-11-03,Papaya,Tamil Nadu,Chennai,Chennai Main Market,32,43,38,27.85477354233719,17.733611452496717,41.91639452453247
2023-11-03,Grapes,Karnataka,Belgaum,Belgaum Main Market,103,129,116,27.301648175702596,4.368009837619371,43.11880251572748
2023-11-03,Cabbage,Maharashtra,Aurangabad,Aurangabad Main Market,21,27,24,25.208197397294928,0.3757973573222295,55.04424264431859
2023-11-03,Tomato,Karnataka,Hubli,Hubli Main Market,21,27,24,26.59200628797278,4.5056770174458505,57.333411796097316
2023-11-03,Papaya,Telangana,Warangal,Warangal Main Market,24,27,26,27.123372799050113,18.350353447660424,45.5761398425642
2023-11-04,Orange,Maharashtra,Nagpur,Nagpur Main Market,49,60,57,27.9264450953514,7.011777039050607,56.956892399349016
2023-11-04,Cauliflower,Karnataka,Hubli,Hubli Main Market,20,24,22,23.34420963404532,1.4469318226882644,40.54038319034719
2023-11-04,Garlic,Telangana,Hyderabad,Hyderabad Main Market,146,190,171,15.297241744727637,14.256335016910871,49.87482014303977
2023-11-04,Orange,Andhra Pradesh,Guntur,Guntur Main Market,71,84,77,27.208930412896212,17.63567777031978,45.90646299717941
2023-11-04,Apple,Maharashtra,Aurangabad,Aurangabad Main Market,119,134,128,25.3357995575238,18.409766614501887,56.14537538989225
2023-11-04,Potato,Telangana,Ranga Reddy,Ranga Reddy Main Market,22,27,25,27.489552840293467,6.569685209827343,56.43005392336755
2023-11-04,Mango,Maharashtra,Pune,Pune Main Market,74,89,84,27.645201310750757,5.913497892304709,60.18399282325817
2023-11-04,Spinach,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,15,18,17,16.06974817218252,11.843742836186586,60.29198796275725
2023-11-04,Carrot,Telangana,Warangal,Warangal Main Market,41,51,45,24.799813404235067,18.133529371278925,52.07545042523614
2023-11-05,Onion,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,32,41,37,25.858423139419923,10.948211590537905,59.03884923104548
2023-11-05,Grapes,Karnataka,Mysore,Mysore Main Market,77,102,91,24.786843645608766,1.8917885142028479,40.0543767354437
2023-11-05,Pomegranate,Maharashtra,Pune,Pune Main Market,164,192,175,15.818943893892994,17.033283087499452,62.70954895375283
2023-11-05,Onion,Maharashtra,Aurangabad,Aurangabad Main Market,34,39,37,17.059742608355872,19.876010284892924,58.70082848157817
2023-11-05,Watermelon,Tamil Nadu,Chennai,Chennai Main Market,17,21,19,23.723768204088664,17.472082809728068,58.34851026903261
2023-11-05,Banana,Telangana,Nizamabad,Nizamabad Main Market,42,49,45,27.898697126087512,0.8384759931968477,57.61102678117417
2023-11-05,Spinach,Andhra Pradesh,Visakhapatnam,Visakhapatnam Main Market,13,15,14,17.561768828359035,10.667150265218348,52.743531316046614
2023-11-05,Green Chilli,Andhra Pradesh,Krishna,Krishna Main Market,41,50,47,16.468167133677003,15.086072343766503,62.18640276292541
2023-11-06,Brinjal,Tamil Nadu,Tiruchirappalli,Tiruchirappalli Main Market,21,25,24,25.264876283250427,19.63896167940182,45.83883973900861
2023-11-06,Spinach,Andhra Pradesh,East Godavari,East Godavari Main Market,15,20,18,22.39474662598365,0.7519660021212937,45.10951060845011
2023-11-06,Orange,Karnataka,Mysore,Mysore Main Market,52,63,60,18.25182784476775,12.70245959702532,44.650650770681096
2023-11-06,Tomato,Maharashtra,Aurangabad,Aurangabad Main Market,19,23,22,18.82984415383549,7.4895018425582744,68.58178383745063
2023-11-06,Apple,Karnataka,Belgaum,Belgaum Main Market,103,129,115,17.24942869175511,18.45654929677813,60.90676983808816
2023-11-06,Potato,Maharashtra,Aurangabad,Aurangabad Main Market,17,22,20,16.582234177904475,17.5916900466656,69.41876482463974
2023-11-06,Garlic,Andhra Pradesh,Krishna,Krishna Main Market,149,190,166,26.482095528187564,7.967874388988347,65.32932206296896
2023-11-06,Tomato,Tamil Nadu,Salem,Salem Main Market,27,33,31,27.442234195695484,7.7477821061421785,42.435453008451674
2023-11-06,Ginger,Tamil Nadu,Madurai,Madurai Main Market,116,136,129,16.47616649133331,3.428307396911845,67.85315758624843
2023-11-06,Watermelon,Andhra Pradesh,West Godavari,West Godavari Main Market,19,24,22,16.134804744707804,12.635589884330056,46.989550251858816
2023-11-06,Spinach,Tamil Nadu,Coimbatore,Coimbatore Main Market,17,21,19,24.24658094736865,1.8404894380075998,65.98313398163154
2023-11-06,Green Chilli,Andhra Pradesh,Guntur,Guntur Main Market,43,53,48,22.46985994748701,10.040320336884381,50.512229098023866
2023-11-07,Cabbage,Telangana,Nizamabad,Nizamabad Main Market,13,18,16,26.55991965148575,13.186756097103105,63.426759855586525
2023-11-07,Mango,Andhra Pradesh,Krishna,Krishna Main Market,88,108,102,24.941339023060515,17.26957374468822,49.25805496043052
2023-11-07,Grapes,Telangana,Warangal,Warangal Main Market,93,108,101,23.48695456642482,10.41423357299972,62.34286123021915
2023-11-07,Garlic,Tamil Nadu,Coimbatore,Coimbatore Main Market,200,223,212,21.158313547264097,10.087274515252853,67.00195358061596
2023-11-07,Onion,Telangana,Hyderabad,Hyderabad Main Market,34,40,38,21.89203494692872,18.652626637798253,63.725581861787795
2023-11-07,Pomegranate,Karnataka,Mysore,Mysore Main Market,141,174,154,27.145391297255554,18.38235986362523,61.81247317195581
2023-11-07,Carrot,Tamil Nadu,Salem,Salem Main Market,30,38,34,25.05661043126298,9.385608010109534,43.05205626929581
2023-11-07,Cauliflower,Tamil Nadu,Salem,Salem Main Market,18,21,20,23.8495877729383,0.8068961312210954,41.44033048965922
2023-11-07,Garlic,Andhra Pradesh,East Godavari,East Godavari Main Market,137,177,158,20.508152762297886,19.977606455180297,67.16438240736983
2023-11-07,Pomegranate,Tamil Nadu,Chennai,Chennai Main Market,122,150,132,17.716015424517273,8.639826689028745,58.763728471720945
